# Pathway Id	Pathway Name	Raw Accumulator	Impact Factor	Probability Pi	Corrected Accumulator	pValue	Adjusted pValue
path:hsa00604	Glycosphingolipid biosynthesis - ganglio series - Enriched	-0.06405900024124075	3.0514988128582035	0.34745771407589054	-0.007484690456825573	0.38686116106961843	0.5055571991250696
path:hsa04621	NOD-like receptor signaling pathway - Enriched	2.202859410136152	3.0435492871029957	0.5820282036246798	2.503131584716385	0.39431274263326976	0.5114765145206398
path:hsa04150	mTOR signaling pathway - Enriched	-0.8822870303360402	3.1325114355650787	0.3772356621411128	-0.28068573179060263	0.3958383460203212	0.5114765145206398
path:hsa00130	Ubiquinone and other terpenoid-quinone biosynthesis - Enriched	-0.19245220614879627	0.0	1.0	-0.15075444184357678	0.40879560219890054	0.5252680922108778
path:hsa04966	Collecting duct acid secretion - Enriched	-0.08219304470872371	0.0	1.0	-0.07250288674150758	0.42278860569715143	0.5402298850574713
path:hsa04622	RIG-I-like receptor signaling pathway - Enriched	-3.3135536231739575	3.403014363823175	0.6363347898442235	-2.8482566881644678	0.4253877060432584	0.5405479137566267
path:hsa00280	Valine, leucine and isoleucine degradation - Enriched	-0.09335566257230976	3.2025068417085305	0.35995232740345556	0.3180177049774458	0.4277396261531832	0.5405500770067699
path:hsa00830	Retinol metabolism - Enriched	-3.0647983133444767	2.911759865867397	0.8400265137073146	-2.717090404067503	0.447051940049203	0.5618685585317852
path:hsa04070	Phosphatidylinositol signaling system - Enriched	-6.370619056685442	2.4703193456419417	0.7505750742571173	-5.256175867487105	0.46030831882441425	0.5722752071871096
path:hsa00350	Tyrosine metabolism - Enriched	-4.002177453039615	5.05070764022263	0.8634485045100022	-3.7213419188998365	0.46012739967158445	0.5722752071871096
path:hsa00750	Vitamin B6 metabolism - Enriched	0.19169989063517323	5.552702703865112	0.6261041587450902	0.2122599185665048	0.47077763443288834	0.5821443866643243
path:hsa04310	Wnt signaling pathway - Enriched	0.44340969961600685	2.505241530371288	0.5294642117791809	0.9750867192380929	0.47954667062882084	0.5898167606664642
path:hsa00603	Glycosphingolipid biosynthesis - globo series - Enriched	0.4662643485620248	1.9165032996745759	0.721701247235351	0.5306485437538385	0.5096170026717646	0.6201688392301897
path:hsa04960	Aldosterone-regulated sodium reabsorption - Enriched	-0.8642657087595731	2.4980075160823385	0.5653771725960656	-0.4784921230749754	0.509046313902182	0.6201688392301897
path:hsa00531	Glycosaminoglycan degradation - Enriched	-0.17628669191523522	4.263478860325391	0.5427344692596998	-0.07142386882291248	0.5209000829799014	0.6305632583440912
path:hsa00062	Fatty acid elongation - Enriched	-4.018089875040173	9.216169801643474	0.8734116466190942	-3.6547101701107065	0.5545765386870889	0.6643364786355752
path:hsa04260	Cardiac muscle contraction - Enriched	1.005961090724885	1.748426382711439	0.721701247235351	1.064340189956358	0.5541769536127997	0.6643364786355752
path:hsa00140	Steroid hormone biosynthesis - Enriched	-4.172509639744601	3.3726149346482055	0.877009128266468	-3.7799911573637393	0.5594619088721356	0.6667162644590219
path:hsa04130	SNARE interactions in vesicular transport - Enriched	-0.9305980865848557	2.1109013963367453	0.905801290340171	-0.9299946469710229	0.5919055808651774	0.7017437298917051
path:hsa04740	Olfactory transduction - Enriched	-2.6034502640558217	1.9322531464274242	0.7969224501754051	-2.1090994996056818	0.6007777365892104	0.7086096380282995
path:hsa00983	Drug metabolism - other enzymes - Enriched	-1.8317970186446881	5.386104242728949	0.8634485045100022	-1.6238692577615417	0.6166226990090198	0.7235878610820131
path:hsa00601	Glycosphingolipid biosynthesis - lacto and neolacto series - Enriched	1.90446189116399	2.4599266081483147	0.905801290340171	2.077849998662786	0.6325041115345656	0.7384565769185284
path:hsa00120	Primary bile acid biosynthesis - Enriched	-1.809860696710672	3.709961127529323	0.8603084788410067	-1.6319215447483761	0.6377521159039861	0.7408231649389737
path:hsa04620	Toll-like receptor signaling pathway - Enriched	-1.745026698319438	2.784747559742539	0.7890660875350934	-0.774676674626664	0.6886606982269908	0.7959395004633562
path:hsa04721	Synaptic vesicle cycle - Enriched	0.37250239521457285	3.054574786026996	0.8122936209725519	0.48912392583391834	0.6926803317103319	0.7965823814668818
path:hsa04080	Neuroactive ligand-receptor interaction - Enriched	-8.13519168372861	2.247745575002606	0.9868592411852172	-7.284490023492593	0.7124498118943215	0.8152410782870345
path:hsa04020	Calcium signaling pathway - Enriched	-0.6611065300510555	2.193117909287234	0.8180653985002406	0.2843044279729382	0.7516618543720612	0.8558526064632381
path:hsa04961	Endocrine and other factor-regulated calcium reabsorption - Enriched	-1.084220624861018	2.771394007285676	0.8634485045100022	-0.44536624328826346	0.7607952227118617	0.8619847350922571
path:hsa04060	Cytokine-cytokine receptor interaction - Enriched	-0.779533878589487	2.070064937117202	0.8734670769050727	-0.3608947153842037	0.7784486460932118	0.8776626892227388
path:hsa03015	mRNA surveillance pathway - Enriched	-0.015222022185127332	1.0465033396036698	0.9677330100496084	-0.014556117685968206	0.8803150430765618	0.9876705361346791
path:hsa04920	Adipocytokine signaling pathway - Enriched	-2.8958284597696515	9.53887409254659	0.9970185245457543	-2.5884589026935965	0.9273054940350738	1.0
path:hsa02010	ABC transporters - Enriched	0.0	0.0	1.0	0.0	1.0	1.0
path:hsa00514	Other types of O-glycan biosynthesis - Enriched	0.0	0.0	1.0	0.0	1.0	1.0
path:hsa00511	Other glycan degradation - Enriched	0.0	0.0	1.0	0.0	1.0	1.0
remaining	remaining	0.0	1.0000000000212788	0.9999999999787212	0.0	0.9999999999787212	1.0
path:hsa03440	Homologous recombination - Enriched	0.0	0.0	1.0	0.0	1.0	1.0
path:hsa03450	Non-homologous end-joining - Enriched	0.0	0.0	1.0	0.0	1.0	1.0
path:hsa03420	Nucleotide excision repair - Enriched	0.0	0.0	1.0	0.0	1.0	1.0
path:hsa04640	Hematopoietic cell lineage - Enriched	0.0	0.0	1.0	0.0	1.0	1.0
path:hsa03430	Mismatch repair - Enriched	0.0	0.0	1.0	0.0	1.0	1.0
path:hsa04974	Protein digestion and absorption - Enriched	0.0	0.0	1.0	0.0	1.0	1.0
path:hsa03410	Base excision repair - Enriched	0.0	0.0	1.0	0.0	1.0	1.0
path:hsa03060	Protein export - Enriched	0.0	0.0	1.0	0.0	1.0	1.0
path:hsa03040	Spliceosome - Enriched	0.0	0.0	1.0	0.0	1.0	1.0
path:hsa03050	Proteasome - Enriched	0.0	0.0	1.0	0.0	1.0	1.0
path:hsa04146	Peroxisome - Enriched	0.0	0.0	1.0	0.0	1.0	1.0
path:hsa04142	Lysosome - Enriched	0.0	0.0	1.0	0.0	1.0	1.0
path:hsa03020	RNA polymerase - Enriched	0.0	0.0	1.0	0.0	1.0	1.0
path:hsa03022	Basal transcription factors - Enriched	0.0	0.0	1.0	0.0	1.0	1.0
path:hsa03030	DNA replication - Enriched	0.0	0.0	1.0	0.0	1.0	1.0
path:hsa04120	Ubiquitin mediated proteolysis - Enriched	0.0	0.0	1.0	0.0	1.0	1.0
path:hsa00533	Glycosaminoglycan biosynthesis - keratan sulfate - Enriched	0.0	0.0	1.0	0.0	1.0	1.0
path:hsa03008	Ribosome biogenesis in eukaryotes - Enriched	0.0	0.0	1.0	0.0	1.0	1.0
path:hsa03010	Ribosome - Enriched	0.0	0.0	1.0	0.0	1.0	1.0
path:hsa03018	RNA degradation - Enriched	0.0	0.0	1.0	0.0	1.0	1.0
